"","date","day","run","fragment_ID","genus","family","jar","salinity","net_photo_ug_h","respiration_ug_h","gross_photo_ug_h","O2_start_L","O2_end_L","O2_start_D","O2_end_D","sum_surface_cm2","sum_volume_cm3","net_photo_h_surface","respiration_h_surface","gross_photo_h_surface","category","species"
"266",2019-07-29,"5","3","PcyB4_PcyC4_PcyA4","Porites","Poritidae",8,"35",750.374,745.0957,1495.4697,6.89,7.4,7.32,6.81,37.7716,6666.48,19.8660898664605,19.7263473085599,39.5924371750204,"conspecific","Pcy_Pcy_Pcy"
"267",2019-07-29,"5","3","PruD4_PruE4_PruA4","Porites","Poritidae",9,"35",734.1519,579.5189,1313.6708,6.89,7.39,7.18,6.75,51.5291,14689.45,14.2473262680699,11.246439390558,25.4937656586278,"conspecific","Pru_Pru_Pru"
"268",2019-08-08,"14","1","PveF1_PveA2_PveB4","mix ","Pocilloporidae",1,"35.6",2083.4525,2731.3278,4814.7803,7.01,8.1,8.81,7.3,96.3042,24403.77,21.6340772261231,28.3614608708654,49.9955380969885,"conspecific","Pve_Pve_Pve"
"269",2019-08-08,"14","1","PdaA1_PdaB2_PdaD4","mix ","Pocilloporidae",2,"35.6",2209.7479,2091.7427,4301.4906,7,8.23,8.61,7.38,92.1618,10214.23,23.976830964673,22.6964176046909,46.6732485693639,"conspecific","Pda_Pda_Pda"
"270",2019-08-08,"14","1","SpiA1_SpiB2_SpiD4","mix ","Pocilloporidae",3,"35.6",2612.7339,2362.808,4975.5419,7.01,8.5,8.62,7.25,99.4267,18536.17,26.2779907208024,23.7643208514413,50.0423115722437,"conspecific","Spi_Spi_Spi"
"271",2019-08-08,"14","1","AmuD1_AmuB2_AmuA3","mix ","Acroporidae",4,"35.6",2059.6939,1130.7518,3190.4457,7.01,8.16,7.92,7.21,55.2339,7347.48,37.2903941238986,20.4720615419154,57.7624556658139,"conspecific","Amu_Amu_Amu"
"272",2019-08-08,"14","1","AcyB1_AcyD2_AcyA3","mix ","Acroporidae",5,"35.6",1266.7949,730.6078,1997.4027,7,7.75,7.65,7.14,56.3732,5378.77,22.4715804673143,12.960197398764,35.4317778660782,"conspecific","Acy_Acy_Acy"
"273",2019-08-08,"14","1","MdiC1_MdiA3_MdiD4","mix ","Acroporidae",6,"35.6",2109.3441,1117.6436,3226.9877,7,8.25,7.75,7.07,87.8623,12025.34,24.0073854201404,12.7203999895291,36.7277854096695,"conspecific","Mdi_Mdi_Mdi"
"274",2019-08-08,"14","1","PloB1_PloC2_PloD3","mix ","Poritidae",7,"35.6",1473.8213,1076.2494,2550.0707,7.01,7.9,7.6,6.94,46.8005,23268.44,31.4915716712428,22.996536361791,54.4881080330338,"conspecific","Plo_Plo_Plo"
"275",2019-08-08,"14","1","PcyB1_PcyC3_PcyA4","mix ","Poritidae",8,"35.6",1051.6526,765.7928,1817.4454,7,7.67,7.37,6.86,46.8419,9513.76,22.4511089430617,16.3484572572846,38.7995662003463,"conspecific","Pcy_Pcy_Pcy"
"276",2019-08-08,"14","1","PruD1_PruE3_PruA4","mix ","Poritidae",9,"35.6",886.355,620.9131,1507.2681,6.99,7.58,7.32,6.88,46.0714,12494.84,19.2387251092869,13.47719192384,32.7159170331268,"conspecific","Pru_Pru_Pru"
"277",2019-08-08,"14","2","PveF3_PveA4_PveB1","mix ","Pocilloporidae",1,"35.6",1909.2585,2368.1492,4277.4077,7.11,8.09,8.59,7.26,100.2149,25243.82,19.0516430191518,23.6307096050587,42.6823526242106,"conspecific","Pve_Pve_Pve"
"278",2019-08-08,"14","2","PdaA2_PdaB4_PdaD1","mix ","Pocilloporidae",2,"35.6",2155.7988,1950.0552,4105.854,7.14,8.28,8.4,7.25,80.984,9299.74,26.6200582831177,24.0795120023708,50.6995702854885,"conspecific","Pda_Pda_Pda"
"279",2019-08-08,"14","2","SpiA2_SpiB3_SpiD1","mix ","Pocilloporidae",3,"35.6",2349.4169,1931.2985,4280.7154,7.15,8.35,8.43,7.29,77.3299,13524.11,30.381739792758,24.9747962948355,55.3565360875936,"conspecific","Spi_Spi_Spi"
"280",2019-08-08,"14","2","AmuD2_AmuB4_AmuA1","mix ","Acroporidae",4,"35.6",1574.9447,1148.3554,2723.3001,7.14,7.98,8,7.3,48.5638,5664.27,32.4304255433059,23.6463250404622,56.0767505837682,"conspecific","Amu_Amu_Amu"
"281",2019-08-08,"14","2","AcyB3_AcyD3_AcyA1","mix ","Acroporidae",5,"35.6",1055.2012,761.1193,1816.3205,7.13,7.72,7.73,7.23,55.0948,5477.04,19.1524644794064,13.814721171508,32.9671856509144,"conspecific","Acy_Acy_Acy"
"282",2019-08-08,"14","2","MdiC3_MdiA4_MdiD1","mix ","Acroporidae",6,"35.6",2049.3089,1473.6338,3522.9427,7.15,8.27,8.13,7.29,93.0623,12660.98,22.0208279829748,15.8349170394456,37.8557450224205,"conspecific","Mdi_Mdi_Mdi"
"283",2019-08-08,"14","2","PloB2_PloC3_PloD1","mix ","Poritidae",7,"35.6",1349.0569,1034.8552,2383.9121,7.13,7.9,7.79,7.19,39.0066,19299.46,34.5853496587757,26.5302589818133,61.115608640589,"conspecific","Plo_Plo_Plo"
"284",2019-08-08,"14","2","PcyB2_PcyC4_PcyA1","mix ","Poritidae",8,"35.6",937.144,620.9131,1558.0571,7.12,7.68,7.44,7.04,44.1603,7974.98,21.2214138038012,14.0604366365265,35.2818504403276,"conspecific","Pcy_Pcy_Pcy"
"285",2019-08-08,"14","2","PruD3_PruE4_PruA1","mix ","Poritidae",9,"35.6",831.2235,600.216,1431.4395,7.12,7.62,7.39,7,54.7939,16254.59,15.1700006752576,10.9540660547981,26.1240667300557,"conspecific","Pru_Pru_Pru"
"286",2019-08-08,"14","3","PveF4_PveA1_PveB3","mix ","Pocilloporidae",1,"35.6",1617.725,2738.7634,4356.4884,7.07,7.93,8.94,7.46,94.3443,23853.64,17.1470348500121,29.0294527597322,46.1764876097443,"conspecific","Pve_Pve_Pve"
"287",2019-08-08,"14","3","PdaA4_PdaB1_PdaD2","mix ","Pocilloporidae",2,"35.6",2201.1608,2023.6673,4224.8281,7.12,8.31,8.63,7.47,77.8331,9594.14,28.2805233249093,26.0000860816285,54.2806094065378,"conspecific","Pda_Pda_Pda"
"288",2019-08-08,"14","3","SpiA4_SpiB1_SpiD2","mix ","Pocilloporidae",3,"35.6",2335.4833,2618.7202,4954.2035,7.19,8.49,8.86,7.44,107.9176,20281.23,21.6413569241718,24.2659232599687,45.9072801841405,"conspecific","Spi_Spi_Spi"
"289",2019-08-08,"14","3","AmuD3_AmuB1_AmuA2","mix ","Acroporidae",4,"35.6",1177.5666,1329.9805,2507.5471,7.21,7.85,8.06,7.31,58.3247,7180.2,20.1898440969263,22.8030405642892,42.9928846612156,"conspecific","Amu_Amu_Amu"
"290",2019-08-08,"14","3","AcyB4_AcyD1_AcyA2","mix ","Acroporidae",5,"35.6",342.4274,892.3846,1234.812,7.18,7.41,7.74,7.22,55.2803,4955.13,6.19438389444341,16.1429044343102,22.3372883287536,"conspecific","Acy_Acy_Acy"
"291",2019-08-08,"14","3","MdiC4_MdiA1_MdiD3","mix ","Acroporidae",6,"35.6",1922.8348,1278.2378,3201.0726,7.14,8.22,7.92,7.22,75.5812,10877.74,25.4406492619858,16.9121130651538,42.3527623271396,"conspecific","Mdi_Mdi_Mdi"
"292",2019-08-08,"14","3","PloB3_PloC1_PloD2","mix ","Poritidae",7,"35.6",1643.1887,822.5182,2465.7069,7.15,8.11,7.62,7.15,48.6688,24665.47,33.7626713623512,16.9003180682491,50.6629894306003,"conspecific","Plo_Plo_Plo"
"293",2019-08-08,"14","3","PcyB4_PcyC1_PcyA2","mix ","Poritidae",8,"35.6",1079.8844,720.8943,1800.7787,7.15,7.82,7.46,7.02,50.9663,10076.22,21.1882047549067,14.1445288357209,35.3327335906275,"conspecific","Pcy_Pcy_Pcy"
"294",2019-08-08,"14","3","PruD4_PruE2_PruA3","mix ","Poritidae",9,"35.6",956.3105,678.0218,1634.3323,7.15,7.75,7.42,7,53.5005,15385.34,17.8747955626583,12.6731862319044,30.5479817945627,"conspecific","Pru_Pru_Pru"
"295",2019-07-30,"6","1","PveF1_PdaA1_SpiA1","mix ","Pocilloporidae",1,"35.1",1829.8252,1840.6624,3670.4876,6.94,7.96,8.38,7.31,90.6415,18064.01,20.1874991036115,20.3070602317923,40.4945593354038,"family","Pve_Pda_Spi"
"296",2019-07-30,"6","1","PveA1_PdaB1_SpiB1","mix ","Pocilloporidae",2,"35.1",2211.5802,2662.2484,4873.8286,6.94,8.24,8.92,7.39,105.8406,18530.63,20.8953860805778,25.1533759256845,46.0487620062623,"family","Pve_Pda_Spi"
"297",2019-07-30,"6","1","PveB1_PdaD1_SpiD1","mix ","Pocilloporidae",3,"35.1",2408.4425,2120.1178,4528.5603,6.93,8.3,8.55,7.3,92.7426,18211.86,25.9691069691814,22.8602368275205,48.8293437967018,"family","Pve_Pda_Spi"
"298",2019-07-30,"6","1","AmuD1_AcyB1_MdiC1","mix ","Acroporidae",4,"35.1",1222.9891,980.3528,2203.3419,6.94,7.68,7.88,7.24,52.0185,6552.56,23.5106567855667,18.8462335515249,42.3568903370916,"family","Amu_Acy_Mdi"
"299",2019-07-30,"6","1","AmuB1_AcyD1_MdiA1","mix ","Acroporidae",5,"35.1",1558.404,879.6269,2438.0309,6.92,7.85,7.83,7.26,64.4498,7597.95,24.1801215829995,13.6482487145034,37.8283702975029,"family","Amu_Acy_Mdi"
"300",2019-07-30,"6","1","AmuA1_AcyA1_MdiD1","mix ","Acroporidae",6,"35.1",1470.1369,962.4153,2432.5522,6.91,7.79,7.88,7.27,76.2635,8092.27,19.2770709448163,12.6196057091531,31.8966766539695,"family","Amu_Acy_Mdi"
"301",2019-07-30,"6","1","PloB1_PcyB1_PruD1","mix ","Poritidae",7,"35.1",1357.1551,707.3974,2064.5525,6.91,7.75,7.43,6.96,46.8469,15916.34,28.9700086878748,15.1001965978539,44.0702052857286,"family","Plo_Pcy_Pru"
"302",2019-07-30,"6","1","PloC1_PcyC1_PruE2","mix ","Poritidae",8,"35.1",1202.8138,610.5646,1813.3784,6.89,7.64,7.28,6.84,54.9979,19634.27,21.8701768612983,11.1015984246671,32.9717752859655,"family","Plo_Pcy_Pru"
"303",2019-07-30,"6","1","PloD1_PcyA1_PruA1","mix ","Poritidae",9,"35.1",1050.378,540.1944,1590.5724,6.88,7.56,7.15,6.73,47.6287,14967.34,22.0534677620846,11.3417834205007,33.3952511825853,"family","Plo_Pcy_Pru"
"304",2019-07-30,"6","2","PveF3_PdaA2_SpiA2","mix ","Pocilloporidae",1,"35.1",2211.714,2160.7776,4372.4916,6.94,8.13,8.89,7.64,77.3441,13804.94,28.5957687787433,27.9372001225691,56.5329689013124,"family","Pve_Pda_Spi"
"305",2019-07-30,"6","2","PveA2_PdaB2_SpiB2","mix ","Pocilloporidae",2,"35.1",3011.6332,2970.1598,5981.793,6.91,8.72,9.53,7.71,108.2944,17340.24,27.8096854500325,27.426716432244,55.2364018822765,"family","Pve_Pda_Spi"
"306",2019-07-30,"6","2","PveB3_PdaD2_SpiD2","mix ","Pocilloporidae",3,"35.1",2681.6303,2551.8274,5233.4577,6.92,8.63,9.14,7.55,83.9089,17619.44,31.9588303505349,30.4118800270293,62.3707103775643,"family","Pve_Pda_Spi"
"307",2019-07-30,"6","2","AmuD2_AcyB3_MdiC3","mix ","Acroporidae",4,"35.1",1825.0157,1247.5457,3072.5614,6.94,8.09,8.26,7.44,55.9044,7432.75,32.6452962557509,22.3156978699351,54.960994125686,"family","Amu_Acy_Mdi"
"308",2019-07-30,"6","2","AmuB2_AcyD2_MdiA3","mix ","Acroporidae",5,"35.1",1534.5603,916.5798,2451.1401,6.95,7.98,8.04,7.37,60.8445,7542.56,25.2210191553879,15.0642999778123,40.2853191332002,"family","Amu_Acy_Mdi"
"309",2019-07-30,"6","2","AmuA2_AcyA2_MdiD3","mix ","Acroporidae",6,"35.1",1675.863,804.0394,2479.9024,6.92,8.01,7.99,7.38,69.5341,8270.89,24.1013114428748,11.5632387562361,35.6645501991109,"family","Amu_Acy_Mdi"
"310",2019-07-30,"6","2","PloB2_PcyB2_PruD3","mix ","Poritidae",7,"35.1",1313.4281,363.5791,1677.0072,6.93,7.82,7.48,7.14,46.2892,14195.79,28.3743961874476,7.85451249967595,36.2289086871236,"family","Plo_Pcy_Pru"
"311",2019-07-30,"6","2","PloC2_PcyC3_PruE3","mix ","Poritidae",8,"35.1",1123.8862,420.1512,1544.0374,6.94,7.71,7.4,7.02,50.61,16370.49,22.2068010274649,8.30174273858921,30.5085437660541,"family","Plo_Pcy_Pru"
"312",2019-07-30,"6","2","PloD2_PcyA2_PruA3","mix ","Poritidae",9,"35.1",969.5797,694.7328,1664.3125,6.94,7.63,7.37,6.87,52.0167,15111.08,18.6397772253911,13.3559568369389,31.99573406233,"family","Plo_Pcy_Pru"
"313",2019-07-30,"6","3","PveF4_PdaA4_SpiA4","mix ","Pocilloporidae",1,"35.1",2702.511,3081.1088,5783.6198,6.89,8.31,9.19,7.52,90.3455,17578.94,29.9130670592337,34.1036222058653,64.016689265099,"family","Pve_Pda_Spi"
"314",2019-07-30,"6","3","PveA4_PdaB4_SpiB3","mix ","Pocilloporidae",2,"35.1",2262.3526,2684.7162,4947.0688,6.94,8.26,8.99,7.42,88.4421,16050.87,25.5800416317568,30.3556360602021,55.9356776919589,"family","Pve_Pda_Spi"
"315",2019-07-30,"6","3","PveB4_PdaD4_SpiD4","mix ","Pocilloporidae",3,"35.1",2074.7851,1385.6599,3460.445,6.94,8.12,8.67,7.82,88.9568,17749.92,23.3235132109069,15.5767732202597,38.9002864311666,"family","Pve_Pda_Spi"
"316",2019-07-30,"6","3","AmuD3_AcyB4_MdiC4","mix ","Acroporidae",4,"35.1",1389.3112,1579.278,2968.5892,6.93,7.77,8.19,7.24,55.2023,7144.23,25.1676325080658,28.6089166574581,53.7765491655239,"family","Amu_Acy_Mdi"
"317",2019-07-30,"6","3","AmuB4_AcyD3_MdiA4","mix ","Acroporidae",5,"35.1",1397.3354,1211.4037,2608.7391,6.92,7.79,8.04,7.28,64.553,8277.27,21.6463278236488,18.7660325623906,40.4123603860394,"family","Amu_Acy_Mdi"
"318",2019-07-30,"6","3","AmuA3_AcyA3_MdiD4","mix ","Acroporidae",6,"35.1",2050.5117,1095.2329,3145.7446,6.93,8.17,8.02,7.32,86.6064,10656.47,23.6762144599013,12.6460965933234,36.3223110532247,"family","Amu_Acy_Mdi"
"319",2019-07-30,"6","3","PloB3_PcyB4_PruD4","mix ","Poritidae",7,"35.1",928.5393,733.3674,1661.9067,6.91,7.55,7.5,7.02,46.121,15381.68,20.1326792567377,15.9009431712235,36.0336224279612,"family","Plo_Pcy_Pru"
"320",2019-07-30,"6","3","PloC3_PcyC4_PruE4","mix ","Poritidae",8,"35.1",640.1472,560.2016,1200.3488,6.92,7.4,7.36,6.95,44.0429,14365.9,14.5346287369814,12.7194530787028,27.2540818156843,"family","Plo_Pcy_Pru"
"321",2019-07-30,"6","3","PloD3_PcyA4_PruA4","mix ","Poritidae",9,"35.1",630.9963,580.2088,1211.2051,6.9,7.4,7.31,6.89,42.2569,12990.21,14.9323850069456,13.7305102835277,28.6628952904733,"family","Plo_Pcy_Pru"
"322",2019-07-31,"7","1","PveF1_AmuD1_PloB1","mix ","mix ",1,"35.3",1574.0625,1673.5055,3247.568,6.92,7.8,8.47,7.44,71.1044,21166.55,22.1373431180068,23.5358922935852,45.673235411592,"mix","Pve_Amu_Plo"
"323",2019-07-31,"7","1","PveA1_AmuB1_PloC1","mix ","mix ",2,"35.3",1652.1148,1540.7304,3192.8452,6.94,7.89,8.43,7.37,68.2879,18849.52,24.1933754003271,22.5622753079242,46.7556507082514,"mix","Pve_Amu_Plo"
"324",2019-07-31,"7","1","PveB1_AmuA1_PloD1","mix ","mix ",3,"35.3",1914.7093,1467.977,3382.6863,6.93,8.02,8.33,7.31,68.7148,18418.97,27.8645837577931,21.3633307526181,49.2279145104112,"mix","Pve_Amu_Plo"
"325",2019-07-31,"7","1","PdaA1_AcyB1_PcyB1","mix ","mix ",4,"35.3",1507.1763,982.0066,2489.1829,6.93,7.83,7.97,7.24,51.7054,7340.99,29.1493016203337,18.9923412254813,48.1416428458149,"mix","Pda_Acy_Pcy"
"326",2019-07-31,"7","1","PdaB1_AcyD1_PcyC1","mix ","mix ",5,"35.3",1476.684,850.7094,2327.3934,6.93,7.84,7.99,7.33,71.0001,9550.47,20.7983369037508,11.9818056594286,32.7801425631795,"mix","Pda_Acy_Pcy"
"327",2019-07-31,"7","1","PdaD1_AcyA1_PcyA1","mix ","mix ",6,"35.3",1143.409,774.4723,1917.8813,6.92,7.62,7.55,6.95,67.8366,8435.87,16.855340627331,11.4167322654732,28.2720728928042,"mix","Pda_Acy_Pcy"
"328",2019-07-31,"7","1","SpiA1_MdiC1_PruD1","mix ","mix ",7,"35.3",1370.7636,1239.1556,2609.9192,6.92,7.77,7.75,6.91,66.6971,12025.37,20.5520719791415,18.5788527537179,39.1309247328594,"mix","Spi_Mdi_Pru"
"329",2019-07-31,"7","1","SpiB1_MdiA1_PruE2","mix ","mix ",8,"35.3",2151.0444,1510.2209,3661.2653,6.92,8.25,7.91,6.93,86.0003,17362.86,25.0120569346851,17.5606468814644,42.5727038161495,"mix","Spi_Mdi_Pru"
"330",2019-07-31,"7","1","SpiD1_MdiD1_PruA1","mix ","mix ",9,"35.3",1937.6342,1488.4389,3426.0731,6.92,8.16,7.73,6.73,80.0834,14416.63,24.1952039998302,18.5861102300851,42.7813142299153,"mix","Spi_Mdi_Pru"
"331",2019-07-31,"7","2","PveF3_AmuD2_PloB2","mix ","mix ",1,"35.3",1717.2847,1975.8835,3693.1682,6.94,7.84,8.39,7.33,57.5385,15736.76,29.8458371351356,34.3401983020065,64.1860354371421,"mix","Pve_Amu_Plo"
"332",2019-07-31,"7","2","PveA2_AmuB2_PloC2","mix ","mix ",2,"35.3",1623.5009,1787.0655,3410.5664,6.94,7.85,8.4,7.37,57.1635,16265.18,28.4010058866235,31.2623527250781,59.6633586117015,"mix","Pve_Amu_Plo"
"333",2019-07-31,"7","2","PveB3_AmuA2_PloD2","mix ","mix ",3,"35.3",1529.7172,1558.9592,3088.6764,6.96,7.82,8.24,7.36,64.0651,17045.36,23.8775433114129,24.3339852743537,48.2115285857667,"mix","Pve_Amu_Plo"
"334",2019-07-31,"7","2","PdaA2_AcyB3_PcyB2","mix ","mix ",4,"35.3",1248.3659,1171.7231,2420.089,6.96,7.67,7.98,7.3,50.2408,6696.69,24.8476517093677,23.3221425614242,48.1697942707919,"mix","Pda_Acy_Pcy"
"335",2019-07-31,"7","2","PdaB2_AcyD2_PcyC3","mix ","mix ",5,"35.3",1773.5549,1555.7323,3329.2872,6.96,7.95,8.13,7.28,77.8314,9873.53,22.787138609867,19.9884917912308,42.7756304010978,"mix","Pda_Acy_Pcy"
"336",2019-07-31,"7","2","PdaD2_AcyA2_PcyA2","mix ","mix ",6,"35.3",1240.6425,1184.17,2424.8125,6.94,7.69,7.67,7.05,69.2461,9903.08,17.916424174069,17.1008908804972,35.0173150545662,"mix","Pda_Acy_Pcy"
"337",2019-07-31,"7","2","SpiA2_MdiC3_PruD3","mix ","mix ",7,"35.3",1417.1767,1741.5134,3158.6901,6.94,7.79,7.88,7,71.7584,13000.03,19.7492795268568,24.2691224999443,44.018402026801,"mix","Spi_Mdi_Pru"
"338",2019-07-31,"7","2","SpiB2_MdiA3_PruE3","mix ","mix ",8,"35.3",1940.222,1738.5567,3678.7787,6.94,8.12,7.87,6.96,84.754,15114.58,22.8923944592586,20.5129751988107,43.4053696580692,"mix","Spi_Mdi_Pru"
"339",2019-07-31,"7","2","SpiD2_MdiD3_PruA3","mix ","mix ",9,"35.3",1984.0473,1635.0712,3619.1185,6.94,8.18,7.79,6.93,72.1485,14052.97,27.4994947919915,22.6625806496324,50.1620754416239,"mix","Spi_Mdi_Pru"
"340",2019-07-31,"7","3","PveF4_AmuD3_PloB3","mix ","mix ",1,"35.3",2000.72,2120.7632,4121.4832,6.92,7.95,8.41,7.26,68.9848,19804.43,29.0023309482669,30.7424708051629,59.7448017534297,"mix","Pve_Amu_Plo"
"341",2019-07-31,"7","3","PveA4_AmuB4_PloC3","mix ","mix ",2,"35.3",2050.4153,1602.3948,3652.8101,6.91,8,8.18,7.2,61.532,16051.82,33.3227475134889,26.0416498732367,59.3643973867256,"mix","Pve_Amu_Plo"
"342",2019-07-31,"7","3","PveB4_AmuA3_PloD3","mix ","mix ",3,"35.3",1840.6624,1547.8297,3388.4921,6.96,7.91,8.06,7.11,70.0707,17587.96,26.2686458105884,22.0895424192994,48.3581882298878,"mix","Pve_Amu_Plo"
"343",2019-07-31,"7","3","PdaA4_AcyB4_PcyB4","mix ","mix ",4,"35.3",1492.2612,1039.1239,2531.3851,6.97,7.72,7.68,7.03,43.8335,5171.94,34.0438523047441,23.7061585317166,57.7500108364607,"mix","Pda_Acy_Pcy"
"344",2019-07-31,"7","3","PdaB4_AcyD3_PcyC4","mix ","mix ",5,"35.3",1140.4104,982.8537,2123.2641,6.96,7.56,7.64,7.02,62.1617,7619.2,18.3458689192863,15.8112422922797,34.157111211566,"mix","Pda_Acy_Pcy"
"345",2019-07-31,"7","3","PdaD4_AcyA3_PcyA4","mix ","mix ",6,"35.3",1160.4176,1310.7943,2471.2119,6.95,7.56,7.38,6.61,65.8401,7892.24,17.6247848955272,19.9087531762558,37.533538071783,"mix","Pda_Acy_Pcy"
"346",2019-07-31,"7","3","SpiA4_MdiC4_PruD4","mix ","mix ",7,"35.3",1980.7128,1545.5562,3526.269,6.95,7.97,7.51,6.59,78.8505,15128.48,25.1198508570015,19.6010957444785,44.72094660148,"mix","Spi_Mdi_Pru"
"347",2019-07-31,"7","3","SpiB3_MdiA4_PruE4","mix ","mix ",8,"35.3",1864.809,1414.2589,3279.0679,6.95,7.88,7.54,6.69,73.3443,15023.02,25.4254113816616,19.2824650313658,44.7078764130273,"mix","Spi_Mdi_Pru"
"348",2019-07-31,"7","3","SpiD4_MdiD4_PruA4","mix ","mix ",9,"35.3",2009.6887,1489.2859,3498.9746,6.98,7.98,7.6,6.71,81.9093,15916.4,24.5355374786502,18.1821343852285,42.7176718638787,"mix","Spi_Mdi_Pru"
"349",2019-08-01,"8","1","PveF1_AcyB1_PruD1","mix ","mix ",1,"35.4",1189.519,1240.4464,2429.9654,6.86,7.5,7.95,7.18,69.7286,16774.85,17.0592697974719,17.7896358165803,34.8489056140522,"mix","Pve_Acy_Pru"
